physical_run,run_id,segment,dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,realized_net_R,exit_reason,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,6,SHORT,2025-10-06T10:00:00,2025-10-06T17:52:14,1.16925,1.17172,0.1,24.6,-24.7,0.0,0.6000000000000001,-25.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.0,0.0,-25.3,-1.0284552845528454,STOP_LOSS_EXIT,True,28334.0,9955.900101817042,-25.597995180484872,9930.302106636556
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,8,SHORT,2025-10-07T12:00:00,2025-10-09T04:00:00,1.16652,1.16371,0.09,22.41,26.919999999999998,0.0,0.54,26.38,1.08,1.63,0.0,0.0,0.0,3.25,0.0,0.0,26.38,1.177153056671129,SHORT_EXIT_BREAKOUT,True,144000.0,9930.302106636556,29.223713696237436,9959.525820332794
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,10,SHORT,2025-10-09T18:00:00,2025-10-10T11:00:00,1.15801,1.15783,0.08,23.6,1.7999999999999998,0.0,0.48,1.3199999999999998,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,1.3199999999999998,0.0559322033898305,SHORT_EXIT_BREAKOUT,True,61200.0,9959.525820332794,1.3926455596228058,9960.918465892417
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,12,SHORT,2025-10-13T15:00:00,2025-10-14T07:00:00,1.15682,1.15794,0.07,22.26,-7.52,0.0,0.42000000000000004,-7.9399999999999995,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.0,0.0,-7.9399999999999995,-0.3566936208445642,SHORT_EXIT_BREAKOUT,True,57600.0,9960.918465892417,-8.882490186341618,9952.035975706076
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,14,SHORT,2025-10-14T11:00:00,2025-10-14T16:25:31,1.15487,1.15772,0.08,22.72,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,0.0,0.0,-23.28,-1.0246478873239437,STOP_LOSS_EXIT,True,19531.0,9952.035975706076,-25.493331592697785,9926.542644113379
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,16,LONG,2025-10-16T04:00:00,2025-10-17T14:00:00,1.1664,1.16891,0.09,22.5,21.72,0.0,0.54,21.18,1.08,0.87,0.0,0.0,0.0,2.49,0.0,0.0,21.18,0.9413333333333334,LONG_EXIT_BREAKOUT,True,122400.0,9926.542644113379,23.36046368914682,9949.903107802525
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,18,SHORT,2025-10-29T22:00:00,2025-10-30T07:17:26,1.1594,1.16278,0.07,23.24,-22.71,0.0,0.42000000000000004,-23.130000000000003,0.9100000000000001,0.95,0.0,0.0,0.0,2.2800000000000002,0.0,0.0,-23.130000000000003,-0.9952667814113599,STOP_LOSS_EXIT,True,33446.0,9949.903107802525,-24.757020103643768,9925.146087698882
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,20,SHORT,2025-10-30T16:00:00,2025-10-30T17:09:40,1.15537,1.15865,0.07,22.82,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.0,0.0,-23.380000000000003,-1.0245398773006136,STOP_LOSS_EXIT,True,4180.0,9925.146087698882,-25.421769887204196,9899.724317811679
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,22,SHORT,2025-10-31T17:00:00,2025-11-04T09:00:00,1.15382,1.15241,0.09,22.77,13.51,0.0,0.54,12.969999999999999,1.08,0.82,0.0,0.0,0.0,2.44,0.0,0.0,12.969999999999999,0.5696091348265261,SHORT_EXIT_BREAKOUT,True,316800.0,9899.724317811679,14.09743350922458,9913.821751320904
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,24,LONG,2025-11-13T19:00:00,2025-11-14T01:22:52,1.16495,1.16233,0.09,23.13,-24.45,0.0,0.54,-24.99,1.08,0.87,0.0,0.0,0.0,2.49,0.0,0.0,-24.99,-1.08041504539559,STOP_LOSS_EXIT,True,22972.0,9913.821751320904,-26.777605443742907,9887.04414587716
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,26,SHORT,2025-11-19T17:00:00,2025-11-24T08:00:00,1.15545,1.1523,0.1,24.7,33.75,0.0,0.6000000000000001,33.15,1.2000000000000002,2.25,0.0,0.0,0.0,4.050000000000001,0.0,0.0,33.15,1.3421052631578947,SHORT_EXIT_BREAKOUT,True,399600.0,9887.04414587716,33.17363496314047,9920.217780840301
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,28,LONG,2025-11-26T06:00:00,2025-11-26T15:35:53,1.15913,1.15641,0.09,24.12,-24.48,0.0,0.54,-25.02,1.17,0.0,0.0,0.0,0.0,1.71,0.0,0.0,-25.02,-1.037313432835821,STOP_LOSS_EXIT,True,34553.0,9920.217780840301,-25.725937901806002,9894.491842938494
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,30,LONG,2025-11-27T02:00:00,2025-11-27T11:18:21,1.16025,1.1578,0.1,24.5,-24.5,0.0,0.6000000000000001,-25.1,1.1,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,-25.1,-1.0244897959183674,STOP_LOSS_EXIT,True,33501.0,9894.491842938494,-25.342014822220023,9869.149828116275
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,32,LONG,2025-12-10T22:00:00,2025-12-12T11:00:00,1.16778,1.17274,0.09,22.86,41.15,0.0,0.54,40.61,1.08,3.49,0.0,0.0,0.0,5.11,0.0,0.0,40.61,1.7764654418197725,LONG_EXIT_BREAKOUT,True,133200.0,9869.149828116275,43.830509024475276,9912.98033714075
34,034-o1-normal-delay200,O1,OUT_OF_SAMPLE,NORMAL,FIXED_DELAY_200_MS,34,LONG,2025-12-16T17:00:00,2025-12-16T17:54:35,1.18003,1.17734,0.09,24.21,-24.21,0.0,0.54,-24.75,1.08,0.0,0.0,0.0,0.0,1.62,0.0,0.0,-24.75,-1.0223048327137547,STOP_LOSS_EXIT,True,3275.0,9912.98033714075,-25.335219263138537,9887.645117877611
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,2,LONG,2025-10-01T10:00:00,2025-10-01T10:42:50,1.17683,1.17415,0.09,23.94,-24.12,0.0,0.54,-24.66,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-25.47,-1.0639097744360901,STOP_LOSS_EXIT,True,2570.0,10000.0,-26.597744360902254,9973.402255639097
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,4,SHORT,2025-10-02T18:00:00,2025-10-03T11:00:00,1.17125,1.17331,0.08,22.56,-16.12,0.0,0.48,-16.6,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.5,0.8999999999999999,-17.5,-0.7757092198581561,SHORT_EXIT_BREAKOUT,True,61200.0,9973.402255639097,-19.341150207633447,9954.061105431463
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,6,SHORT,2025-10-06T10:00:00,2025-10-06T17:52:14,1.16925,1.17172,0.1,24.6,-24.7,0.0,0.6000000000000001,-25.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.5,0.9000000000000001,-26.2,-1.065040650406504,STOP_LOSS_EXIT,True,28334.0,9954.061105431463,-26.503699284787025,9927.557406146676
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,8,SHORT,2025-10-07T12:00:00,2025-10-09T04:00:00,1.16652,1.16371,0.09,22.41,26.919999999999998,0.0,0.54,26.38,1.08,1.63,0.0,0.0,0.0,3.25,0.5,1.625,24.755,1.1046407853636768,SHORT_EXIT_BREAKOUT,True,144000.0,9927.557406146676,27.415962024672126,9954.973368171348
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,10,SHORT,2025-10-09T18:00:00,2025-10-10T11:00:00,1.15801,1.15783,0.08,23.6,1.7999999999999998,0.0,0.48,1.3199999999999998,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.5,0.8999999999999999,0.41999999999999993,0.017796610169491522,SHORT_EXIT_BREAKOUT,True,61200.0,9954.973368171348,0.4429119507025387,9955.41628012205
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,12,SHORT,2025-10-13T15:00:00,2025-10-14T07:00:00,1.15682,1.15794,0.07,22.26,-7.52,0.0,0.42000000000000004,-7.9399999999999995,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-8.73,-0.3921832884097035,SHORT_EXIT_BREAKOUT,True,57600.0,9955.41628012205,-9.760869735564409,9945.655410386486
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,14,SHORT,2025-10-14T11:00:00,2025-10-14T16:25:31,1.15487,1.15772,0.08,22.72,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-24.0,-1.0563380281690142,STOP_LOSS_EXIT,True,19531.0,9945.655410386486,-26.264935062640372,9919.390475323846
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,16,LONG,2025-10-16T04:00:00,2025-10-17T14:00:00,1.1664,1.16891,0.09,22.5,21.72,0.0,0.54,21.18,1.08,0.87,0.0,0.0,0.0,2.49,0.5,1.245,19.935,0.8859999999999999,LONG_EXIT_BREAKOUT,True,122400.0,9919.390475323846,21.971449902842316,9941.361925226687
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,18,SHORT,2025-10-29T22:00:00,2025-10-30T07:17:26,1.1594,1.16278,0.07,23.24,-22.71,0.0,0.42000000000000004,-23.130000000000003,0.9100000000000001,0.95,0.0,0.0,0.0,2.2800000000000002,0.5,1.1400000000000001,-24.270000000000003,-1.044320137693632,STOP_LOSS_EXIT,True,33446.0,9941.361925226687,-25.954911136537408,9915.40701409015
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,20,SHORT,2025-10-30T16:00:00,2025-10-30T17:09:40,1.15537,1.15865,0.07,22.82,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,-24.045,-1.053680981595092,STOP_LOSS_EXIT,True,4180.0,9915.40701409015,-26.119189488803425,9889.287824601346
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,22,SHORT,2025-10-31T17:00:00,2025-11-04T09:00:00,1.15382,1.15241,0.09,22.77,13.51,0.0,0.54,12.969999999999999,1.08,0.82,0.0,0.0,0.0,2.44,0.5,1.22,11.749999999999998,0.5160298638559507,SHORT_EXIT_BREAKOUT,True,316800.0,9889.287824601346,12.75791962440336,9902.04574422575
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,24,LONG,2025-11-13T19:00:00,2025-11-14T01:22:52,1.16495,1.16233,0.09,23.13,-24.45,0.0,0.54,-24.99,1.08,0.87,0.0,0.0,0.0,2.49,0.5,1.245,-26.235,-1.1342412451361867,STOP_LOSS_EXIT,True,22972.0,9902.04574422575,-28.078271735815235,9873.967472489934
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,26,SHORT,2025-11-19T17:00:00,2025-11-24T08:00:00,1.15545,1.1523,0.1,24.7,33.75,0.0,0.6000000000000001,33.15,1.2000000000000002,2.25,0.0,0.0,0.0,4.050000000000001,0.5,2.0250000000000004,31.125,1.2601214574898785,SHORT_EXIT_BREAKOUT,True,399600.0,9873.967472489934,31.10599570660417,9905.073468196539
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,28,LONG,2025-11-26T06:00:00,2025-11-26T15:35:53,1.15913,1.15641,0.09,24.12,-24.48,0.0,0.54,-25.02,1.17,0.0,0.0,0.0,0.0,1.71,0.5,0.855,-25.875,-1.0727611940298507,STOP_LOSS_EXIT,True,34553.0,9905.073468196539,-26.564446101739787,9878.509022094799
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,30,LONG,2025-11-27T02:00:00,2025-11-27T11:18:21,1.16025,1.1578,0.1,24.5,-24.5,0.0,0.6000000000000001,-25.1,1.1,0.0,0.0,0.0,0.0,1.7000000000000002,0.5,0.8500000000000001,-25.950000000000003,-1.0591836734693878,STOP_LOSS_EXIT,True,33501.0,9878.509022094799,-26.15788868605715,9852.351133408742
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,32,LONG,2025-12-10T22:00:00,2025-12-12T11:00:00,1.16778,1.17274,0.09,22.86,41.15,0.0,0.54,40.61,1.08,3.49,0.0,0.0,0.0,5.11,0.5,2.555,38.055,1.6646981627296589,LONG_EXIT_BREAKOUT,True,133200.0,9852.351133408742,41.00297707588251,9893.354110484624
35,035-o1-high-delay200,O1,OUT_OF_SAMPLE,HIGH,FIXED_DELAY_200_MS,34,LONG,2025-12-16T17:00:00,2025-12-16T17:54:35,1.18003,1.17734,0.09,24.21,-24.21,0.0,0.54,-24.75,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-25.56,-1.0557620817843865,STOP_LOSS_EXIT,True,3275.0,9893.354110484624,-26.112570328788408,9867.241540155836
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,2,LONG,2025-10-01T10:00:00,2025-10-01T10:42:50,1.17683,1.17415,0.09,23.94,-24.12,0.0,0.54,-24.66,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-26.28,-1.0977443609022557,STOP_LOSS_EXIT,True,2570.0,10000.0,-27.44360902255639,9972.556390977443
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,4,SHORT,2025-10-02T18:00:00,2025-10-03T11:00:00,1.17125,1.17331,0.08,22.56,-16.12,0.0,0.48,-16.6,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,1.0,1.7999999999999998,-18.400000000000002,-0.8156028368794328,SHORT_EXIT_BREAKOUT,True,61200.0,9972.556390977443,-20.3341132085533,9952.22227776889
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,6,SHORT,2025-10-06T10:00:00,2025-10-06T17:52:14,1.16925,1.17172,0.1,24.6,-24.7,0.0,0.6000000000000001,-25.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-27.1,-1.1016260162601625,STOP_LOSS_EXIT,True,28334.0,9952.22227776889,-27.409067451985457,9924.813210316905
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,8,SHORT,2025-10-07T12:00:00,2025-10-09T04:00:00,1.16652,1.16371,0.09,22.41,26.919999999999998,0.0,0.54,26.38,1.08,1.63,0.0,0.0,0.0,3.25,1.0,3.25,23.13,1.0321285140562249,SHORT_EXIT_BREAKOUT,True,144000.0,9924.813210316905,25.60920677762494,9950.422417094529
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,10,SHORT,2025-10-09T18:00:00,2025-10-10T11:00:00,1.15801,1.15783,0.08,23.6,1.7999999999999998,0.0,0.48,1.3199999999999998,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,1.0,1.7999999999999998,-0.48,-0.020338983050847456,SHORT_EXIT_BREAKOUT,True,61200.0,9950.422417094529,-0.5059536822251455,9949.916463412304
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,12,SHORT,2025-10-13T15:00:00,2025-10-14T07:00:00,1.15682,1.15794,0.07,22.26,-7.52,0.0,0.42000000000000004,-7.9399999999999995,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,1.0,1.5800000000000003,-9.52,-0.42767295597484273,SHORT_EXIT_BREAKOUT,True,57600.0,9949.916463412304,-10.638275464025734,9939.278187948279
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,14,SHORT,2025-10-14T11:00:00,2025-10-14T16:25:31,1.15487,1.15772,0.08,22.72,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,-24.720000000000002,-1.0880281690140847,STOP_LOSS_EXIT,True,19531.0,9939.278187948279,-27.035536620387493,9912.242651327892
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,16,LONG,2025-10-16T04:00:00,2025-10-17T14:00:00,1.1664,1.16891,0.09,22.5,21.72,0.0,0.54,21.18,1.08,0.87,0.0,0.0,0.0,2.49,1.0,2.49,18.689999999999998,0.8306666666666666,LONG_EXIT_BREAKOUT,True,122400.0,9912.242651327892,20.584423905924254,9932.827075233816
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,18,SHORT,2025-10-29T22:00:00,2025-10-30T07:17:26,1.1594,1.16278,0.07,23.24,-22.71,0.0,0.42000000000000004,-23.130000000000003,0.9100000000000001,0.95,0.0,0.0,0.0,2.2800000000000002,1.0,2.2800000000000002,-25.410000000000004,-1.0933734939759039,STOP_LOSS_EXIT,True,33446.0,9932.827075233816,-27.15072461076714,9905.676350623049
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,20,SHORT,2025-10-30T16:00:00,2025-10-30T17:09:40,1.15537,1.15865,0.07,22.82,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,1.0,1.33,-24.71,-1.0828220858895705,STOP_LOSS_EXIT,True,4180.0,9905.676350623049,-26.815212820321598,9878.861137802727
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,22,SHORT,2025-10-31T17:00:00,2025-11-04T09:00:00,1.15382,1.15241,0.09,22.77,13.51,0.0,0.54,12.969999999999999,1.08,0.82,0.0,0.0,0.0,2.44,1.0,2.44,10.53,0.4624505928853755,SHORT_EXIT_BREAKOUT,True,316800.0,9878.861137802727,11.421212975522915,9890.28235077825
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,24,LONG,2025-11-13T19:00:00,2025-11-14T01:22:52,1.16495,1.16233,0.09,23.13,-24.45,0.0,0.54,-24.99,1.08,0.87,0.0,0.0,0.0,2.49,1.0,2.49,-27.479999999999997,-1.1880674448767834,STOP_LOSS_EXIT,True,22972.0,9890.28235077825,-29.375806203997655,9860.906544574253
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,26,SHORT,2025-11-19T17:00:00,2025-11-24T08:00:00,1.15545,1.1523,0.1,24.7,33.75,0.0,0.6000000000000001,33.15,1.2000000000000002,2.25,0.0,0.0,0.0,4.050000000000001,1.0,4.050000000000001,29.099999999999998,1.1781376518218623,SHORT_EXIT_BREAKOUT,True,399600.0,9860.906544574253,29.04376320314886,9889.9503077774
36,036-o1-stress-delay200,O1,OUT_OF_SAMPLE,STRESS,FIXED_DELAY_200_MS,28,LONG,2025-11-26T06:00:00,2025-11-26T15:35:53,1.15913,1.15641,0.09,24.12,-24.48,0.0,0.54,-25.02,1.17,0.0,0.0,0.0,0.0,1.71,1.0,1.71,-26.73,-1.1082089552238805,STOP_LOSS_EXIT,True,34553.0,9889.9503077774,-27.400328744495223,9862.549979032905
